secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
699,92,0,4.26697,36.8338,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,16,13.09,2.0944,10.9956
700,93,0,4.27737,36.8823,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.6,13.09,2.04204,11.048
701,93,0,4.28569,36.9114,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.09,2.00277,11.0872
702,92,0,4.29609,36.9406,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.09,2.00277,11.0872
703,92,0,4.30652,36.977,0,377,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.7,13.09,1.92423,11.1658
704,92,0,4.31697,37.0055,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.7,13.09,1.92423,11.1658
705,93,0,4.32741,37.027,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.7,13.09,1.92423,11.1658
706,93,0,4.33783,37.0484,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.3,13.09,1.87187,11.2181
707,92,0,4.34829,37.0699,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.3,13.09,1.87187,11.2181
708,93,0,4.35876,37.0855,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.09,1.79333,11.2967
709,92,0,4.36924,37.0976,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
710,93,0,4.37969,37.1108,0,376,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
711,93,0,4.39016,37.1261,0,375,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
712,94,0,4.40066,37.1376,0,375,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
713,93,0,4.41111,37.1464,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.08,1.71348,11.3665
714,93,0,4.4195,37.1507,0,375,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.08,1.71348,11.3665
715,94,0,4.43001,37.1533,0,373,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.08,1.71348,11.3665
716,93,0,4.44046,37.1569,0,374,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.08,1.71348,11.3665
717,93,0,4.45095,37.1635,0,375,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
718,92,0,4.46146,37.1651,0,376,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
719,91,0,4.47196,37.1767,0,377,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
720,93,0,4.4824,37.1918,0,376,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.07,1.6991,11.3709
721,95,0,4.4929,37.1988,0,380,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.07,1.6991,11.3709
722,96,0,4.50341,37.2586,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.08,1.71348,11.3665
723,96,0,4.51395,37.3568,0,397,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.08,1.73964,11.3404
724,95,0,4.52448,37.433,0,396,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.08,1.73964,11.3404
725,94,0,4.53504,37.4912,0,397,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.08,1.73964,11.3404
726,94,0,4.54565,37.564,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
727,94,0,4.55412,37.6095,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
728,93,0,4.56476,37.6669,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.08,1.72656,11.3534
729,93,0,4.5754,37.718,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.08,1.7004,11.3796
730,93,0,4.58605,37.7621,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.08,1.7004,11.3796
731,93,0,4.5967,37.7987,0,402,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.8,13.08,1.67424,11.4058
732,93,0,4.60735,37.8362,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.8,13.08,1.67424,11.4058
733,93,0,4.61802,37.8648,0,395,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.3,13.07,1.60761,11.4624
734,92,0,4.62872,37.8728,0,396,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.3,13.07,1.60761,11.4624
735,93,0,4.63938,37.9001,0,404,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.3,13.08,1.60884,11.4712
736,93,0,4.65009,37.9337,0,402,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.3,13.08,1.60884,11.4712
737,94,0,4.66083,37.9477,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.3,13.08,1.60884,11.4712
738,94,0,4.67152,37.9568,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12,13.07,1.5684,11.5016
739,92,0,4.68222,37.9722,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.07,1.55533,11.5147
740,93,0,4.69079,37.9855,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.07,1.55533,11.5147
741,93,0,4.70151,37.9982,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.7,13.07,1.52919,11.5408
742,94,0,4.71222,38.0086,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.7,13.07,1.52919,11.5408
743,94,0,4.72298,38.0146,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
744,94,0,4.73368,38.0238,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
745,94,0,4.74439,38.032,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
746,94,0,4.75516,38.0391,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
747,94,0,4.76587,38.0454,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
748,94,0,4.77659,38.0451,0,398,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
749,93,0,4.78736,38.0483,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
750,93,0,4.7981,38.0472,0,397,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
751,93,0,4.80881,38.0482,0,400,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
752,93,0,4.81954,38.0666,0,404,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.07,1.55533,11.5147
753,93,0,4.82814,38.0781,0,402,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
754,95,0,4.83889,38.0857,0,406,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.07,1.54226,11.5277
755,94,0,4.84963,38.1493,0,422,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.08,1.55652,11.5235
756,93,0,4.86039,38.2404,0,426,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.08,1.55652,11.5235
757,93,0,4.87123,38.324,0,423,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.9,13.08,1.55652,11.5235
758,93,0,4.88204,38.3915,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.08,1.58268,11.4973
759,91,0,4.89286,38.4505,0,423,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.08,1.58268,11.4973
760,92,0,4.90371,38.5058,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.08,1.58268,11.4973
761,93,0,4.91459,38.5503,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.08,1.54344,11.5366
762,93,0,4.92548,38.599,0,426,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.8,13.08,1.54344,11.5366
763,93,0,4.93636,38.6407,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.7,13.08,1.53036,11.5496
764,92,0,4.9473,38.6726,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.7,13.08,1.53036,11.5496
765,93,0,4.95821,38.7026,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.7,13.08,1.53036,11.5496
766,93,0,4.96693,38.7217,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.5,13.08,1.5042,11.5758
767,93,0,4.97786,38.746,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.1,13.08,1.45188,11.6281
768,93,0,4.98881,38.7731,0,432,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,11.1,13.08,1.45188,11.6281
769,95,0,4.99973,38.8129,0,426,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
770,97,0,5.01073,38.8247,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
771,96,0,5.02163,38.8279,0,422,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.9,13.07,1.42463,11.6454
772,94,0,5.03259,38.828,0,423,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.9,13.07,1.42463,11.6454
773,94,0,5.04355,38.8348,0,423,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
774,94,0,5.05451,38.8405,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
775,95,0,5.06545,38.8567,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
776,95,0,5.07644,38.8628,0,424,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
777,95,0,5.08742,38.8699,0,427,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
778,95,0,5.09838,38.8787,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
779,94,0,5.10713,38.8823,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
780,95,0,5.11812,38.8873,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
781,95,0,5.12909,38.8909,0,425,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.5,13.07,1.37235,11.6976
782,95,0,5.14007,38.9307,0,444,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.5,13.07,1.37235,11.6976
783,95,0,5.15105,39.0235,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
784,95,0,5.1621,39.1098,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
785,95,0,5.17312,39.1799,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
786,94,0,5.18416,39.2384,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.8,13.07,1.41156,11.6584
787,94,0,5.19525,39.2964,0,451,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.9,13.07,1.42463,11.6454
788,94,0,5.20636,39.3529,0,451,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.9,13.07,1.42463,11.6454
789,93,0,5.21746,39.3974,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
790,95,0,5.22857,39.4369,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
791,95,0,5.23971,39.4718,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
792,94,0,5.24861,39.4947,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
793,94,0,5.25977,39.5145,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.7,13.07,1.39849,11.6715
794,94,0,5.27091,39.5402,0,451,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
795,94,0,5.28206,39.564,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.6,13.07,1.38542,11.6846
796,94,0,5.29323,39.5752,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.06,1.33212,11.7279
797,94,0,5.30439,39.5939,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.07,1.28086,11.7891
798,93,0,5.31557,39.6097,0,452,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.07,1.28086,11.7891
799,93,0,5.32674,39.6221,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.07,1.28086,11.7891
800,92,0,5.33792,39.6328,0,451,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.07,1.28086,11.7891
801,93,0,5.34912,39.6459,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.07,1.28086,11.7891
802,94,0,5.3603,39.6546,0,450,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.07,1.29393,11.7761
803,94,0,5.37152,39.6587,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.07,1.24165,11.8284
804,93,0,5.38269,39.6712,0,452,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.07,1.24165,11.8284
805,93,0,5.39163,39.6774,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.07,1.24165,11.8284
806,95,0,5.40283,39.6822,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.6,13.07,1.25472,11.8153
807,95,0,5.41402,39.6841,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.07,1.29393,11.7761
808,94,0,5.42521,39.6845,0,448,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.07,1.29393,11.7761
809,94,0,5.43644,39.6826,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
810,93,0,5.44763,39.6886,0,453,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
811,94,0,5.45881,39.6976,0,446,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
812,94,0,5.47,39.6962,0,452,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
813,95,0,5.4812,39.7013,0,449,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
814,95,0,5.4924,39.7536,0,473,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
815,93,0,5.50365,39.8535,0,479,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
816,96,0,5.51493,39.9437,0,473,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
817,96,0,5.5262,40.0073,0,475,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
818,96,0,5.5352,40.0559,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
819,95,0,5.54652,40.1051,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
820,93,0,5.55785,40.1513,0,476,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.08,1.308,11.772
821,94,0,5.56919,40.1948,0,473,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
822,94,0,5.58053,40.23,0,476,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
823,94,0,5.59189,40.2609,0,476,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.08,1.29492,11.7851
824,94,0,5.60326,40.2992,0,477,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.08,1.29492,11.7851
825,94,0,5.61465,40.3155,0,472,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.08,1.28184,11.7982
826,94,0,5.62597,40.3302,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.08,1.28184,11.7982
827,94,0,5.63736,40.3574,0,477,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.08,1.28184,11.7982
828,94,0,5.64877,40.3752,0,475,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.8,13.08,1.28184,11.7982
829,95,0,5.66014,40.3854,0,475,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.08,1.308,11.772
830,93,0,5.67153,40.4005,0,475,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.08,1.308,11.772
831,95,0,5.6807,40.4119,0,476,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.08,1.308,11.772
832,95,0,5.69205,40.4129,0,471,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.7,13.08,1.26876,11.8112
833,95,0,5.70347,40.4126,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.7,13.08,1.26876,11.8112
834,94,0,5.71486,40.4269,0,477,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.08,1.308,11.772
835,93,0,5.72627,40.4369,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.09,1.34827,11.7417
836,93,0,5.73767,40.4427,0,475,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.09,1.34827,11.7417
837,94,0,5.7491,40.4462,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
838,93,0,5.76049,40.4419,0,472,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
839,92,0,5.77192,40.447,0,478,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
840,92,0,5.78332,40.4617,0,476,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
841,95,0,5.79475,40.4803,0,484,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.08,1.34724,11.7328
842,95,0,5.80617,40.5333,0,497,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.08,1.33416,11.7458
843,96,0,5.81762,40.6203,0,503,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.08,1.33416,11.7458
844,98,0,5.82683,40.6945,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.6,13.08,1.25568,11.8243
845,98,0,5.83828,40.7543,0,495,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.3,13.07,1.21551,11.8545
846,97,0,5.84978,40.8073,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.3,13.07,1.21551,11.8545
847,97,0,5.86132,40.855,0,494,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.1,13.08,1.19028,11.8897
848,96,0,5.87283,40.8869,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.1,13.08,1.19028,11.8897
849,94,0,5.88436,40.934,0,501,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.1,13.08,1.19028,11.8897
850,94,0,5.89593,40.9766,0,501,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9,13.08,1.1772,11.9028
851,93,0,5.90748,41.009,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.2,13.08,1.20336,11.8766
852,94,0,5.91909,41.037,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.2,13.08,1.20336,11.8766
853,94,0,5.93065,41.0608,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.09,1.24355,11.8465
854,94,0,5.94224,41.0755,0,498,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.09,1.24355,11.8465
855,92,0,5.95384,41.0915,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.5,13.09,1.24355,11.8465
856,93,0,5.96541,41.1082,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.7,13.09,1.26973,11.8203
857,93,0,5.97469,41.1213,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
858,92,0,5.9863,41.1316,0,497,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
859,92,0,5.9979,41.1445,0,502,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
860,92,0,6.0095,41.1517,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
861,91,0,6.02114,41.1631,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
862,92,0,6.03274,41.1708,0,501,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
863,93,0,6.04436,41.1724,0,498,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
864,93,0,6.05596,41.1738,0,497,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
865,91,0,6.06758,41.176,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
866,90,0,6.07919,41.1827,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,9.9,13.09,1.29591,11.7941
867,91,0,6.09083,41.1919,0,501,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
868,91,0,6.10245,41.1971,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
869,91,0,6.11408,41.2,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
870,89,0,6.12339,41.2008,0,499,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
871,90,0,6.13499,41.2009,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
872,90,0,6.14662,41.2499,0,519,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
873,90,0,6.15827,41.3194,0,519,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.09,1.309,11.781
874,89,0,6.16993,41.3931,0,524,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.09,1.309,11.781
875,89,0,6.18165,41.4605,0,524,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
876,88,0,6.19335,41.5194,0,525,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
877,88,0,6.20506,41.5756,0,526,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
878,89,0,6.21677,41.6262,0,526,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
879,89,0,6.22858,41.6693,0,523,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
880,89,0,6.24029,41.6964,0,521,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.2,13.09,1.33518,11.7548
881,88,0,6.25206,41.7186,0,521,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
882,86,0,6.26385,41.7285,0,522,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
883,86,0,6.27328,41.7569,0,528,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.1,1.3493,11.7507
884,85,0,6.28504,41.7658,0,514,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.3,13.1,1.3493,11.7507
885,83,0,6.29681,41.7427,0,513,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
886,81,0,6.3086,41.7252,0,513,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.09,1.32209,11.7679
887,76,0,6.32036,41.6792,0,500,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.09,1.309,11.781
888,74,0,6.33212,41.533,0,474,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10,13.09,1.309,11.781
889,74,0,6.34371,40.0847,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
890,74,0,6.35471,38.2398,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
891,74,0,6.36529,36.5347,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
892,74,0,6.37534,34.9733,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,10.1,13.08,1.32108,11.7589
