secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
502,94,182,4.84559,36.3055,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,20,13.06,2.612,10.448
503,95,182,4.85591,36.3016,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,20,13.06,2.612,10.448
504,94,182,4.86612,36.2951,0,347,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,20.2,13.06,2.63812,10.4219
505,93,182,4.87652,36.292,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,20.2,13.06,2.63812,10.4219
506,92,182,4.88671,36.2976,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,19.8,13.06,2.58588,10.4741
507,93,182,4.89703,36.3003,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,19.8,13.06,2.58588,10.4741
508,94,182,4.90733,36.2968,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,19,13.06,2.4814,10.5786
509,92,182,4.91775,36.2948,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,19,13.06,2.4814,10.5786
510,92,182,4.92797,36.2877,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,18,13.06,2.3508,10.7092
511,91,182,4.9382,36.2941,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,18,13.06,2.3508,10.7092
512,91,182,4.94873,36.2961,0,353,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,17.2,13.06,2.24632,10.8137
513,92,182,4.95902,36.3012,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,17.2,13.06,2.24632,10.8137
514,93,182,4.96751,36.2993,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.3,13.06,2.12878,10.9312
515,92,182,4.97782,36.2962,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,16.3,13.06,2.12878,10.9312
516,92,182,4.98827,36.2949,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
517,92,182,4.99874,36.2971,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
518,92,181,5.00894,36.3043,0,352,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.07,1.97357,11.0964
519,94,181,5.01917,36.3089,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.1,13.07,1.97357,11.0964
520,95,181,5.02959,36.3001,0,347,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.8,13.07,1.93436,11.1356
521,94,181,5.03797,36.2908,0,347,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.8,13.07,1.93436,11.1356
522,94,181,5.0484,36.2936,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.7,13.06,1.91982,11.1402
523,94,181,5.05864,36.2894,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,14.7,13.06,1.91982,11.1402
524,93,181,5.06881,36.2863,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
525,93,181,5.07909,36.2895,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.2,13.07,1.98664,11.0834
526,92,181,5.08929,36.2829,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.07,2.01278,11.0572
527,90,181,5.09967,36.2814,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.07,2.01278,11.0572
528,90,181,5.11011,36.2857,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
529,91,181,5.12061,36.3007,0,353,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
530,93,181,5.13092,36.3024,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
531,94,181,5.13917,36.3037,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.07,2.06506,11.0049
532,94,181,5.14966,36.3002,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.08,2.06664,11.0134
533,95,181,5.16002,36.3054,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.08,2.06664,11.0134
534,95,181,5.17065,36.304,0,348,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.08,2.01432,11.0657
535,95,181,5.18107,36.2996,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.4,13.08,2.01432,11.0657
536,95,181,5.19136,36.297,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.08,2.05356,11.0264
537,94,182,5.20156,36.293,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.08,2.05356,11.0264
538,93,181,5.21214,36.3,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.08,2.06664,11.0134
539,93,182,5.22255,36.3016,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.8,13.08,2.06664,11.0134
540,93,182,5.23098,36.3024,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
541,93,182,5.24161,36.3048,0,350,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
542,93,182,5.25208,36.3037,0,349,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
543,92,182,5.26246,36.3058,0,351,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.7,13.07,2.05199,11.018
544,93,182,5.27268,36.3098,0,354,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.9,13.08,2.07972,11.0003
545,94,182,5.28295,36.3407,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.9,13.08,2.07972,11.0003
546,94,182,5.29142,36.37,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
547,93,182,5.3019,36.4046,0,359,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.5,13.07,2.02585,11.0442
548,94,183,5.31211,36.4312,0,358,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
549,93,183,5.3227,36.4615,0,360,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,15.3,13.07,1.99971,11.0703
