secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
24,93,0,0.0837215,15.8958,0,40,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.4,12.71,7.54974,5.16026
25,93,0,0.0881991,15.8922,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.2,12.7,7.5184,5.1816
26,93,0,0.0926901,15.9782,0,48,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.2,12.7,7.5184,5.1816
27,93,0,0.0972373,15.9864,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.8,12.7,7.4676,5.2324
28,93,0,0.101791,16.0014,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.8,12.7,7.4676,5.2324
29,94,0,0.106289,16.1144,0,60,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.5,12.69,7.42365,5.26635
30,93,0,0.110927,16.1727,0,33,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.5,12.69,7.42365,5.26635
31,93,0,0.115522,16.0866,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.4,12.68,7.40512,5.27488
32,93,0,0.119215,16.1732,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.4,12.68,7.40512,5.27488
33,93,0,0.123774,16.1832,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58,12.68,7.3544,5.3256
34,94,0,0.128335,16.2047,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58,12.68,7.3544,5.3256
35,95,0,0.132916,16.3349,0,70,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57,12.66,7.2162,5.4438
36,96,0,0.13765,16.4165,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57,12.66,7.2162,5.4438
37,96,0,0.142358,16.2854,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.1,12.66,7.10226,5.55774
38,97,0,0.14701,16.0026,0,32,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.1,12.66,7.10226,5.55774
39,96,0,0.151502,15.9039,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.62,7.0041,5.6159
40,96,0,0.156002,16.0036,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.62,7.0041,5.6159
41,96,0,0.159707,16.074,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55,12.62,6.941,5.679
42,96,0,0.16424,16.1871,0,59,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55,12.62,6.941,5.679
43,96,0,0.168954,16.3349,0,54,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.3,12.62,6.85266,5.76734
44,95,0,0.173863,16.4098,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.3,12.62,6.85266,5.76734
45,95,0,0.178705,16.5135,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.63,6.83283,5.79717
46,96,0,0.182708,16.59,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.63,6.83283,5.79717
47,94,0,0.187639,16.5357,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.6,12.63,6.89598,5.73402
48,93,0,0.192316,16.499,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.6,12.63,6.89598,5.73402
49,92,0,0.196974,16.4406,0,34,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.4,12.67,7.01918,5.65082
50,93,0,0.201584,16.3327,0,34,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.4,12.67,7.01918,5.65082
51,91,0,0.206151,16.3688,0,65,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.67,7.15855,5.51145
52,91,0,0.209896,16.5144,0,53,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.67,7.15855,5.51145
53,91,0,0.214642,16.5812,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.4,12.67,7.27258,5.39742
54,91,0,0.219318,16.6262,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.4,12.67,7.27258,5.39742
55,93,0,0.223978,16.702,0,54,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.5,12.67,7.41195,5.25805
56,91,0,0.228773,16.7748,0,60,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.5,12.67,7.41195,5.25805
57,93,0,0.233527,16.9359,0,70,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.4,12.67,7.52598,5.14402
58,93,0,0.238505,17.0679,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.4,12.67,7.52598,5.14402
59,93,0,0.243415,17.0842,0,36,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.6,12.66,7.54536,5.11464
60,95,0,0.248247,17.1775,0,23,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.6,12.66,7.54536,5.11464
61,96,0,0.253067,16.9871,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.7,12.62,7.40794,5.21206
62,94,0,0.256943,17.0764,0,63,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,58.7,12.62,7.40794,5.21206
63,96,0,0.261821,17.1436,0,59,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.8,12.62,7.29436,5.32564
64,96,0,0.266883,17.2226,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.8,12.62,7.29436,5.32564
65,96,0,0.271739,17.2831,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.4,12.61,7.23814,5.37186
66,96,0,0.27664,17.3565,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.4,12.61,7.23814,5.37186
67,97,0,0.281528,17.2852,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.7,12.62,7.15554,5.46446
68,96,0,0.286366,17.2703,0,48,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.7,12.62,7.15554,5.46446
69,96,0,0.290482,17.2636,0,53,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.6,12.61,7.01116,5.59884
70,95,0,0.295524,17.2336,0,38,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.6,12.61,7.01116,5.59884
71,95,0,0.300517,17.1763,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.65,7.07135,5.57865
72,95,0,0.305418,17.198,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.65,7.07135,5.57865
73,95,0,0.310413,17.158,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57,12.65,7.2105,5.4395
74,94,0,0.315452,17.1231,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57,12.65,7.2105,5.4395
75,94,0,0.319488,17.1021,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.8,12.65,7.1852,5.4648
76,94,0,0.324463,17.068,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.8,12.65,7.1852,5.4648
77,94,0,0.32948,17.0317,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.64,7.1416,5.4984
78,92,0,0.334461,16.9963,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.64,7.1416,5.4984
79,94,0,0.339253,16.9551,0,51,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.7,12.63,7.16121,5.46879
80,94,0,0.344,17.0218,0,51,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.7,12.63,7.16121,5.46879
81,94,0,0.348849,17.0872,0,67,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.8,12.63,7.17384,5.45616
82,95,0,0.352705,17.09,0,40,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.8,12.63,7.17384,5.45616
83,95,0,0.357534,17.1108,0,53,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.2,12.63,7.09806,5.53194
84,96,0,0.362361,17.1222,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.2,12.63,7.09806,5.53194
85,95,0,0.3672,17.1361,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.63,7.06017,5.56983
86,95,0,0.372044,17.1342,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.63,7.06017,5.56983
87,95,0,0.377077,17.1242,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.63,7.06017,5.56983
88,93,0,0.381935,17.0572,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.9,12.63,7.06017,5.56983
89,94,0,0.386761,17.1381,0,61,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.2,12.64,7.10368,5.53632
90,95,0,0.391653,17.2162,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.2,12.64,7.10368,5.53632
91,94,0,0.395539,17.267,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.3,12.64,7.11632,5.52368
92,96,0,0.400402,17.2692,0,57,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.3,12.64,7.11632,5.52368
93,96,0,0.405285,17.3684,0,72,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.3,12.64,7.11632,5.52368
94,94,0,0.410214,17.3452,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.3,12.64,7.11632,5.52368
95,93,0,0.41509,17.261,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.4,12.64,7.12896,5.51104
96,93,0,0.419963,17.224,0,51,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.4,12.64,7.12896,5.51104
97,93,0,0.424902,17.1874,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.6,12.64,7.15424,5.48576
98,94,0,0.429902,17.2236,0,62,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.6,12.64,7.15424,5.48576
99,94,0,0.434836,17.3631,0,69,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.64,7.1416,5.4984
100,95,0,0.43877,17.461,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.64,7.1416,5.4984
101,95,0,0.443666,17.4555,0,41,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.1,12.64,7.09104,5.54896
102,95,0,0.448568,17.3549,0,48,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.1,12.64,7.09104,5.54896
103,95,0,0.453482,17.3523,0,54,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56,12.64,7.0784,5.5616
104,96,0,0.458384,17.3981,0,59,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56,12.64,7.0784,5.5616
105,96,0,0.463299,17.4833,0,63,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.8,12.65,7.0587,5.5913
106,96,0,0.468303,17.4154,0,40,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.8,12.65,7.0587,5.5913
107,95,0,0.473328,17.2874,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.64,7.0152,5.6248
108,95,0,0.47818,17.2342,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.64,7.0152,5.6248
109,94,0,0.483063,17.2173,0,57,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.8,12.64,6.92672,5.71328
110,94,0,0.487167,17.2448,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.8,12.64,6.92672,5.71328
111,94,0,0.492156,17.1992,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.64,6.87616,5.76384
112,92,0,0.497062,17.1486,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.64,6.87616,5.76384
113,92,0,0.501874,17.1044,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
114,92,0,0.506701,17.0594,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
115,91,0,0.511522,16.9881,0,35,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.63,6.8202,5.8098
116,92,0,0.516379,16.9433,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.7,12.64,6.78768,5.85232
117,92,0,0.520245,17.0439,0,57,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.7,12.64,6.78768,5.85232
118,93,0,0.52505,17.1095,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.7,12.64,6.78768,5.85232
119,93,0,0.529975,17.1251,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
120,93,0,0.534883,17.1505,0,51,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
121,93,0,0.539866,17.1749,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
122,93,0,0.543947,17.1608,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
123,93,0,0.548917,17.065,0,41,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
124,92,0,0.553787,16.9628,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
125,90,0,0.558547,16.9018,0,40,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.2,12.64,6.85088,5.78912
126,90,0,0.563298,16.7849,0,34,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.2,12.64,6.85088,5.78912
127,89,0,0.568017,16.7984,0,54,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
128,90,0,0.572758,16.8486,0,53,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.64,6.8888,5.7512
129,92,0,0.57755,16.949,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55,12.64,6.952,5.688
130,92,0,0.5823,16.8976,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55,12.64,6.952,5.688
131,93,0,0.586313,16.8716,0,48,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.2,12.64,6.97728,5.66272
132,94,0,0.591145,16.9276,0,66,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.2,12.64,6.97728,5.66272
133,94,0,0.596104,17.0567,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.2,12.64,6.97728,5.66272
134,94,0,0.600965,17.0765,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.2,12.64,6.97728,5.66272
135,94,0,0.605786,17.0568,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.3,12.64,6.98992,5.65008
136,95,0,0.610578,17.0218,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.3,12.64,6.98992,5.65008
137,94,0,0.615381,17.0454,0,53,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55,12.64,6.952,5.688
138,95,0,0.620276,17.1704,0,68,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
139,96,0,0.62421,17.1662,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
140,95,0,0.629237,17.0262,0,39,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.1,12.64,6.83824,5.80176
141,93,0,0.634188,17.0074,0,48,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.2,12.64,6.72448,5.91552
142,93,0,0.639099,17.0065,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.2,12.64,6.72448,5.91552
143,93,0,0.643835,16.9576,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53,12.63,6.6939,5.9361
144,93,0,0.648665,17.0119,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.63,6.70653,5.92347
145,93,0,0.652529,17.0715,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.63,6.70653,5.92347
146,93,0,0.657382,17.1383,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.63,6.70653,5.92347
147,94,0,0.662378,17.1793,0,41,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.2,12.64,6.72448,5.91552
148,92,0,0.667371,17.0928,0,41,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.2,12.64,6.72448,5.91552
149,94,0,0.672251,17.0796,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.3,12.64,6.73712,5.90288
150,93,0,0.677166,17.0735,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
151,94,0,0.681133,17.1221,0,57,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
152,94,0,0.686108,17.1589,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
153,94,0,0.690912,17.1176,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.64,6.8256,5.8144
154,94,0,0.695776,17.1533,0,55,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.64,6.8256,5.8144
155,94,0,0.700782,17.1575,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.64,6.87616,5.76384
156,93,0,0.70566,17.1487,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.64,6.87616,5.76384
157,95,0,0.71048,17.2995,0,72,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.63,6.88335,5.74665
158,95,0,0.714459,17.4418,0,69,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.5,12.63,6.88335,5.74665
159,96,0,0.719321,17.3531,0,34,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.7,12.63,6.90861,5.72139
160,95,0,0.724334,17.236,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.7,12.63,6.90861,5.72139
161,94,0,0.729321,17.2013,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.9,12.63,6.93387,5.69613
162,94,0,0.734138,17.1691,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.9,12.63,6.93387,5.69613
163,93,0,0.739008,17.1232,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.62,6.86528,5.75472
164,93,0,0.743821,17.0891,0,46,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.4,12.62,6.86528,5.75472
165,92,0,0.748709,17.0629,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.63,6.80757,5.82243
166,91,0,0.753489,17.0252,0,47,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.63,6.80757,5.82243
167,91,0,0.757467,17.019,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.63,6.76968,5.86032
168,92,0,0.762371,17.0894,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.63,6.76968,5.86032
169,92,0,0.767238,17.1541,0,51,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.5,12.64,6.7624,5.8776
170,92,0,0.772032,17.1611,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.5,12.64,6.7624,5.8776
171,92,0,0.776936,17.2273,0,60,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
172,92,0,0.781807,17.2963,0,41,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
173,91,0,0.786675,17.2389,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.65,6.8057,5.8443
174,91,0,0.791522,17.2164,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.65,6.8057,5.8443
175,91,0,0.796347,17.2415,0,50,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.65,6.81835,5.83165
176,91,0,0.801228,17.2303,0,49,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.65,6.831,5.819
177,92,0,0.805126,17.2391,0,52,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.65,6.831,5.819
178,92,0,0.809972,17.3041,0,56,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.65,6.831,5.819
179,91,0,0.815016,17.258,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.65,6.81835,5.83165
180,91,0,0.81995,17.187,0,43,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.65,6.81835,5.83165
181,92,0,0.824832,17.2612,0,69,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.65,6.81835,5.83165
182,94,0,0.829752,17.4372,0,72,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.65,6.81835,5.83165
183,94,0,0.834785,17.5067,0,54,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.65,6.8057,5.8443
184,95,0,0.838934,17.5386,0,58,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.65,6.8057,5.8443
185,96,0,0.843974,17.6357,0,74,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.7,12.64,6.78768,5.85232
186,97,0,0.849099,17.8114,0,72,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.7,12.64,6.78768,5.85232
187,97,0,0.854102,17.7342,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
188,95,0,0.859093,17.654,0,45,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.64,6.77504,5.86496
189,94,0,0.864045,17.4887,0,30,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.4,12.64,6.74976,5.89024
190,94,0,0.869026,17.2834,0,30,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.4,12.64,6.74976,5.89024
191,94,0,0.873877,17.1697,0,38,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.9,12.64,6.68656,5.95344
192,93,0,0.878754,17.1155,0,44,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.6,12.64,6.64864,5.99136
