secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
320,0,102,1.42488,10.1859,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,61.2,13.02,7.96824,5.05176
321,0,100,1.42771,9.9232,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,61.2,13.02,7.96824,5.05176
322,0,94,1.43047,9.66635,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,62.6,13.03,8.15678,4.87322
323,0,95,1.43317,9.41434,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,62.6,13.03,8.15678,4.87322
324,0,97,1.43527,9.21682,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,63.8,13.02,8.30676,4.71324
325,0,98,1.43784,8.97492,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,63.8,13.02,8.30676,4.71324
326,0,99,1.44034,8.73727,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,63.8,13.02,8.30676,4.71324
327,0,103,1.44277,8.50412,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,64.7,13.01,8.41747,4.59253
328,0,105,1.44514,8.27599,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,64.7,13.01,8.41747,4.59253
329,0,110,1.44744,8.0515,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,65.4,13.01,8.50854,4.50146
330,0,109,1.44968,7.83119,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,66.1,13.02,8.60622,4.41378
331,0,106,1.45186,7.61526,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,66.1,13.02,8.60622,4.41378
332,0,104,1.45397,7.40261,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,66.7,13.02,8.68434,4.33566
333,0,104,1.45603,7.19347,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,66.7,13.02,8.68434,4.33566
334,0,104,1.45803,6.988,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,67.2,13.03,8.75616,4.27384
335,0,104,1.45998,6.7847,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,67.2,13.03,8.75616,4.27384
336,0,104,1.46186,6.58567,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,67.6,13.05,8.8218,4.2282
337,0,104,1.46334,6.4277,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,67.6,13.05,8.8218,4.2282
338,0,104,1.46511,6.23415,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68,13.06,8.8808,4.1792
339,0,103,1.46685,6.04181,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68,13.06,8.8808,4.1792
340,0,102,1.46853,5.85309,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.2,13.05,8.9001,4.1499
341,0,101,1.47015,5.66696,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.2,13.05,8.9001,4.1499
342,0,102,1.47172,5.48333,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.5,13.06,8.9461,4.1139
343,0,102,1.47324,5.30147,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.5,13.06,8.9461,4.1139
344,0,101,1.47472,5.12145,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.9,13.06,8.99834,4.06166
345,0,100,1.47614,4.94401,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.9,13.06,8.99834,4.06166
346,0,101,1.47751,4.76846,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.9,13.06,8.99834,4.06166
347,0,101,1.47883,4.59557,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.4,13.06,9.06364,3.99636
348,0,99,1.4801,4.42318,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.7,13.06,9.10282,3.95718
349,0,98,1.48132,4.25378,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.7,13.06,9.10282,3.95718
350,0,97,1.48227,4.11894,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.7,13.06,9.10282,3.95718
351,0,97,1.48341,3.95135,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.7,13.06,9.10282,3.95718
352,0,98,1.4845,3.78586,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.6,12.99,9.04104,3.94896
353,0,100,1.48554,3.62186,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,69.6,12.99,9.04104,3.94896
354,0,100,1.48654,3.45883,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,70,12.95,9.065,3.885
355,0,100,1.48749,3.29732,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,70,12.95,9.065,3.885
356,0,100,1.4884,3.13699,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,70.7,12.92,9.13444,3.78556
357,0,99,1.48926,2.97777,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,70.7,12.92,9.13444,3.78556
358,0,99,1.49008,2.8195,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,71.3,12.88,9.18344,3.69656
359,0,98,1.49085,2.66201,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,71.3,12.88,9.18344,3.69656
360,0,98,1.49158,2.50524,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,72.7,12.89,9.37103,3.51897
361,0,98,1.49227,2.34985,0,0,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,72.7,12.89,9.37103,3.51897
362,0,100,1.49296,2.8465,0,23,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.4,12.93,9.49062,3.43938
363,1,102,1.49372,3.88277,0,42,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.4,12.93,9.49062,3.43938
364,1,105,1.49503,5.46594,0,80,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.4,12.93,9.49062,3.43938
365,86,107,1.49685,7.42484,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.9,12.97,9.58483,3.38517
366,98,111,1.4992,9.09118,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,74.5,13.01,9.69245,3.31755
367,96,112,1.50195,10.4378,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,74.5,13.01,9.69245,3.31755
368,95,114,1.50507,11.5927,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,74.5,13.01,9.69245,3.31755
369,94,113,1.50848,12.6007,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,75,13.05,9.7875,3.2625
370,95,112,1.51216,13.4943,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,75.1,13.06,9.80806,3.25194
371,95,111,1.51609,14.2917,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,75.1,13.06,9.80806,3.25194
372,94,110,1.52024,14.994,0,98,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,75.1,13.07,9.81557,3.25443
373,93,109,1.52455,15.6288,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,75.1,13.07,9.81557,3.25443
374,92,109,1.52903,16.2069,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,74.6,13.06,9.74276,3.31724
375,92,109,1.53368,16.7398,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,74.6,13.06,9.74276,3.31724
376,92,110,1.5375,17.129,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.6,13.04,9.59744,3.44256
377,90,111,1.54241,17.5776,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,73.6,13.04,9.59744,3.44256
378,91,113,1.54741,17.991,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,72.3,13.02,9.41346,3.60654
379,91,114,1.55255,18.3695,0,101,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,72.3,13.02,9.41346,3.60654
380,92,114,1.55779,18.7201,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,72.3,13.02,9.41346,3.60654
381,93,114,1.56311,19.0395,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,70.5,13.01,9.17205,3.83795
382,91,114,1.56852,19.328,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.3,13,8.879,4.121
383,91,113,1.57402,19.5976,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,68.3,13,8.879,4.121
384,91,113,1.57958,19.8508,0,101,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,65.4,13,8.502,4.498
385,92,113,1.58521,20.0833,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,65.4,13,8.502,4.498
386,94,114,1.59091,20.2957,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,62.4,12.99,8.10576,4.88424
387,94,114,1.59666,20.489,0,100,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,62.4,12.99,8.10576,4.88424
388,95,114,1.60247,20.6622,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.5,12.98,7.7231,5.2569
389,95,114,1.60714,20.7884,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,59.5,12.98,7.7231,5.2569
390,93,114,1.61304,20.9358,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.6,12.98,7.47648,5.50352
391,94,114,1.61895,21.0768,0,99,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,57.6,12.98,7.47648,5.50352
392,93,115,1.62492,21.2937,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.97,7.32805,5.64195
393,93,116,1.63097,21.5846,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56.5,12.97,7.32805,5.64195
394,93,117,1.6371,21.8549,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56,12.97,7.2632,5.7068
395,93,117,1.64332,22.1011,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,56,12.97,7.2632,5.7068
396,93,119,1.64957,22.3215,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.97,7.19835,5.77165
397,93,120,1.65591,22.5246,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,55.5,12.97,7.19835,5.77165
398,94,121,1.66228,22.7145,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.7,12.96,7.08912,5.87088
399,93,122,1.66871,22.8886,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54.7,12.96,7.08912,5.87088
400,92,123,1.67519,23.0445,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.96,6.97248,5.98752
401,91,124,1.6817,23.186,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.96,6.97248,5.98752
402,91,124,1.68695,23.2909,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.97,6.88707,6.08293
403,92,125,1.69354,23.4179,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.97,6.88707,6.08293
404,92,126,1.70017,23.5344,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.9,12.97,6.86113,6.10887
405,91,127,1.70682,23.6418,0,126,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.9,12.97,6.86113,6.10887
406,91,128,1.71351,23.7414,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.8,12.97,6.84816,6.12184
407,91,129,1.72022,23.8254,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.8,12.97,6.84816,6.12184
408,92,129,1.72695,23.9103,0,126,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53,12.97,6.8741,6.0959
409,93,130,1.73371,23.9848,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53,12.97,6.8741,6.0959
410,93,130,1.7405,24.0434,0,123,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.8,12.96,6.84288,6.11712
411,90,129,1.74728,24.1055,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.8,12.96,6.84288,6.11712
412,89,129,1.75409,24.1657,0,126,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.2,12.96,6.76512,6.19488
413,91,129,1.7609,24.2214,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.2,12.96,6.76512,6.19488
414,92,128,1.76777,24.265,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.4,12.95,6.6563,6.2937
415,92,128,1.77324,24.2996,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.4,12.95,6.6563,6.2937
416,91,128,1.78009,24.3385,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.9,12.96,6.59664,6.36336
417,91,129,1.78698,24.3787,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.9,12.96,6.59664,6.36336
418,92,131,1.79385,24.4147,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51,12.96,6.6096,6.3504
419,92,133,1.80073,24.4433,0,124,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51,12.96,6.6096,6.3504
420,92,134,1.80764,24.4728,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.8,12.97,6.71846,6.25154
421,92,135,1.81455,24.5018,0,125,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.8,12.97,6.71846,6.25154
422,92,136,1.82145,24.5796,0,142,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.5,12.97,6.80925,6.16075
423,91,136,1.82842,24.7445,0,151,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.5,12.97,6.80925,6.16075
424,91,136,1.83545,24.9118,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53,12.97,6.8741,6.0959
425,90,137,1.84249,25.0542,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53,12.97,6.8741,6.0959
426,90,137,1.84958,25.191,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.96,6.94656,6.01344
427,90,135,1.85668,25.3153,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.6,12.96,6.94656,6.01344
428,91,135,1.86243,25.4068,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.96,6.9984,5.9616
429,91,133,1.8696,25.508,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,54,12.96,6.9984,5.9616
430,91,132,1.8768,25.6045,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.96,6.98544,5.97456
431,91,131,1.88405,25.6858,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.9,12.96,6.98544,5.97456
432,89,131,1.89131,25.7662,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.96,6.97248,5.98752
433,90,131,1.89857,25.8367,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.8,12.96,6.97248,5.98752
434,90,131,1.90587,25.9018,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.5,12.95,6.92825,6.02175
435,90,131,1.91319,25.9638,0,151,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.5,12.95,6.92825,6.02175
436,90,130,1.92053,26.0237,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.94,6.87114,6.06886
437,90,129,1.92789,26.0718,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,53.1,12.94,6.87114,6.06886
438,90,129,1.93524,26.1179,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.3,12.94,6.76762,6.17238
439,90,130,1.9426,26.1577,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,52.3,12.94,6.76762,6.17238
440,91,131,1.94999,26.1963,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.5,12.94,6.6641,6.2759
441,91,131,1.9559,26.221,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,51.5,12.94,6.6641,6.2759
442,90,132,1.96332,26.2505,0,151,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.9,12.94,6.58646,6.35354
443,90,133,1.97073,26.2827,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.9,12.94,6.58646,6.35354
444,90,134,1.97816,26.3038,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.8,12.95,6.5786,6.3714
445,90,136,1.98557,26.3253,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.8,12.95,6.5786,6.3714
446,90,136,1.99302,26.3481,0,150,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.8,12.95,6.5786,6.3714
447,90,135,2.00043,26.3674,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.8,12.95,6.5786,6.3714
448,90,137,2.00787,26.3858,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.5,12.96,6.5448,6.4152
449,90,137,2.01533,26.399,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.5,12.96,6.5448,6.4152
450,90,138,2.02278,26.4122,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.5,12.96,6.5448,6.4152
451,90,139,2.03021,26.4242,0,149,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.2,12.96,6.50592,6.45408
452,91,140,2.03767,26.4995,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.1,12.97,6.49797,6.47203
453,89,140,2.04517,26.652,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,50.1,12.97,6.49797,6.47203
454,90,141,2.05122,26.7709,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.9,12.97,6.47203,6.49797
455,90,140,2.05879,26.901,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.9,12.97,6.47203,6.49797
456,90,139,2.06639,27.0171,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.6,12.98,6.43808,6.54192
457,90,139,2.07403,27.1252,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.6,12.98,6.43808,6.54192
458,89,139,2.08169,27.2258,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.5,12.98,6.4251,6.5549
459,91,139,2.08937,27.3106,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.5,12.98,6.4251,6.5549
460,91,138,2.0971,27.3892,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.8,12.98,6.46404,6.51596
461,89,137,2.10485,27.4614,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.8,12.98,6.46404,6.51596
462,89,137,2.1126,27.5252,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.6,12.98,6.43808,6.54192
463,88,136,2.12036,27.5841,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.6,12.98,6.43808,6.54192
464,88,136,2.12817,27.6389,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.4,12.98,6.41212,6.56788
465,89,136,2.13596,27.6851,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49.4,12.98,6.41212,6.56788
466,90,135,2.14379,27.7278,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49,12.98,6.3602,6.6198
467,90,135,2.15004,27.7586,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,49,12.98,6.3602,6.6198
468,90,135,2.1579,27.7984,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,48.5,12.97,6.29045,6.67955
469,89,136,2.16572,27.8321,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,48.5,12.97,6.29045,6.67955
470,90,135,2.17358,27.8621,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,48.2,12.97,6.25154,6.71846
471,89,135,2.18146,27.8845,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,48.2,12.97,6.25154,6.71846
472,89,135,2.1893,27.9102,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,47.6,12.97,6.17372,6.79628
473,88,134,2.1972,27.932,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,47.6,12.97,6.17372,6.79628
474,89,134,2.20507,27.9556,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,47,12.97,6.0959,6.8741
475,89,134,2.21298,27.9738,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,47,12.97,6.0959,6.8741
476,89,134,2.22087,27.9935,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.7,12.97,6.05699,6.91301
477,89,134,2.22875,28.0108,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.7,12.97,6.05699,6.91301
478,89,133,2.23665,28.0216,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.6,12.97,6.04402,6.92598
479,89,133,2.24459,28.0387,0,175,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.6,12.97,6.04402,6.92598
480,89,133,2.2509,28.0458,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.3,12.97,6.00511,6.96489
481,89,134,2.25882,28.0534,0,174,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,46.3,12.97,6.00511,6.96489
482,89,134,2.26673,28.0929,0,182,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.9,12.97,5.95323,7.01677
483,88,134,2.27468,28.2176,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.9,12.97,5.95323,7.01677
484,88,136,2.28265,28.3486,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.5,12.97,5.90135,7.06865
485,88,137,2.29068,28.4707,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.5,12.97,5.90135,7.06865
486,89,137,2.29872,28.5764,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.3,12.97,5.87541,7.09459
487,89,138,2.30678,28.6766,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.3,12.97,5.87541,7.09459
488,88,139,2.31488,28.7658,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.5,12.97,5.90135,7.06865
489,89,141,2.32301,28.8484,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.5,12.97,5.90135,7.06865
490,89,141,2.33117,28.9203,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.3,12.98,5.87994,7.10006
491,89,141,2.33935,28.9817,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,45.3,12.98,5.87994,7.10006
492,89,142,2.34753,29.0418,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.9,12.98,5.82802,7.15198
493,88,142,2.35408,29.0831,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.9,12.98,5.82802,7.15198
494,90,144,2.3623,29.133,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.6,12.98,5.78908,7.19092
495,90,144,2.37052,29.1725,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.6,12.98,5.78908,7.19092
496,89,144,2.37874,29.2143,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.8,12.98,5.81504,7.16496
497,89,144,2.38701,29.2547,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.8,12.98,5.81504,7.16496
498,88,143,2.39527,29.2863,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.1,12.97,5.71977,7.25023
499,88,144,2.40354,29.3117,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,44.1,12.97,5.71977,7.25023
500,88,142,2.41179,29.3415,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,43.5,12.97,5.64195,7.32805
501,88,141,2.42008,29.3685,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,43.5,12.97,5.64195,7.32805
502,89,139,2.42837,29.3838,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,43.1,12.97,5.59007,7.37993
503,87,139,2.43667,29.4057,0,201,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,43.1,12.97,5.59007,7.37993
504,88,140,2.44495,29.426,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,42.4,12.98,5.50352,7.47648
505,88,140,2.45326,29.441,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,42.4,12.98,5.50352,7.47648
506,88,140,2.45991,29.4567,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,41.2,12.99,5.35188,7.63812
507,89,141,2.46822,29.4699,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,41.2,12.99,5.35188,7.63812
508,88,141,2.47654,29.4754,0,198,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40.8,12.99,5.29992,7.69008
509,88,142,2.48485,29.4843,0,200,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40.8,12.99,5.29992,7.69008
510,89,143,2.49319,29.497,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40.2,13,5.226,7.774
511,89,143,2.50148,29.5079,0,199,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40.2,13,5.226,7.774
512,89,144,2.50983,29.5539,0,217,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40.2,13,5.226,7.774
513,87,144,2.51818,29.6763,0,224,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,40,13,5.2,7.8
