secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
20,89,116,0.0605948,13.9465,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,63.5,12.93,8.21055,4.71945
21,91,116,0.064559,14.1507,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65,12.92,8.398,4.522
22,94,117,0.0686626,14.348,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65,12.92,8.398,4.522
23,95,118,0.0728586,14.5357,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.8,12.92,8.63056,4.28944
24,95,120,0.0770172,14.674,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.8,12.92,8.63056,4.28944
25,95,120,0.0811607,14.767,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.9,12.92,8.77268,4.14732
26,95,121,0.0854076,14.8569,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.9,12.92,8.77268,4.14732
27,95,121,0.089618,14.8736,0,42,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.9,12.92,8.77268,4.14732
28,0,121,0.093847,14.9927,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.9,12.92,8.77268,4.14732
29,93,121,0.0980561,15.1307,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
30,93,120,0.101478,15.1707,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
31,93,120,0.105759,15.2412,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
32,94,120,0.110175,15.3396,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
33,94,120,0.114498,15.3822,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
34,94,120,0.118862,15.4962,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.5,12.92,8.721,4.199
35,95,120,0.123231,15.5991,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
36,96,120,0.127821,15.6933,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
37,96,119,0.13226,15.785,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.91,8.66261,4.24739
38,97,118,0.136693,15.8731,0,51,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.91,8.66261,4.24739
39,97,116,0.141345,15.959,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.8,12.91,8.62388,4.28612
40,98,116,0.144919,16.021,0,51,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.8,12.91,8.62388,4.28612
41,98,116,0.149494,16.109,0,52,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.91,8.55933,4.35067
42,98,115,0.153992,16.1943,0,52,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.91,8.55933,4.35067
43,98,115,0.158586,16.1591,0,23,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66,12.91,8.5206,4.3894
44,98,115,0.163207,15.9658,0,31,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66,12.91,8.5206,4.3894
45,0,116,0.167707,15.954,0,43,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.8,12.91,8.49478,4.41522
46,0,117,0.172372,15.9245,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.8,12.91,8.49478,4.41522
47,0,117,0.177051,15.6761,0,12,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.7,12.91,8.48187,4.42813
48,0,118,0.180701,15.3478,0,6,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.7,12.91,8.48187,4.42813
49,0,118,0.184976,15.1116,0,6,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.7,12.91,8.48187,4.42813
50,0,118,0.18922,14.7439,0,0,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,65.7,12.91,8.48187,4.42813
51,0,116,0.19332,14.3882,0,25,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.91,8.55933,4.35067
52,0,115,0.197421,14.4165,0,35,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.91,8.55933,4.35067
53,0,114,0.201476,14.2979,0,19,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.9,12.91,8.63679,4.27321
54,0,114,0.205635,14.2997,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.9,12.91,8.63679,4.27321
55,77,114,0.209719,14.4344,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.6,12.92,8.73392,4.18608
56,78,113,0.213812,14.6085,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.6,12.92,8.73392,4.18608
57,78,113,0.217992,14.7725,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.2,12.92,8.81144,4.10856
58,80,113,0.22224,14.9253,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.2,12.92,8.81144,4.10856
59,82,112,0.22578,15.041,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
60,84,111,0.230005,15.1657,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
61,84,111,0.234327,15.2926,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.6,12.93,8.99928,3.93072
62,83,111,0.238643,15.4016,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.6,12.93,8.99928,3.93072
63,83,111,0.243037,15.5062,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.9,12.93,9.03807,3.89193
64,83,111,0.247402,15.6013,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.9,12.93,9.03807,3.89193
65,83,110,0.251812,15.6958,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70,12.93,9.051,3.879
66,83,110,0.256342,15.7911,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70,12.93,9.051,3.879
67,83,110,0.260798,15.8703,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
68,84,110,0.265337,15.9464,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
69,85,111,0.269922,16.015,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
70,86,112,0.273678,16.04,0,44,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
71,86,112,0.278207,16.0231,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.93,9.07686,3.85314
72,86,113,0.282719,16.0951,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.93,9.07686,3.85314
73,86,113,0.287266,16.1628,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.93,9.07686,3.85314
74,86,113,0.291857,16.2266,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
75,86,114,0.296476,16.2864,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.8,12.93,9.02514,3.90486
76,87,115,0.301165,16.338,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.8,12.93,9.02514,3.90486
77,86,115,0.305866,16.3036,0,33,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.5,12.93,8.98635,3.94365
78,86,115,0.310438,16.0444,0,13,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.5,12.93,8.98635,3.94365
79,86,115,0.315017,15.9264,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.3,12.93,8.96049,3.96951
80,0,114,0.318665,15.9736,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.3,12.93,8.96049,3.96951
81,0,114,0.323334,16.0466,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.9,12.93,8.90877,4.02123
82,0,113,0.327947,16.1137,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.9,12.93,8.90877,4.02123
83,0,113,0.332627,16.1792,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
84,83,113,0.337233,16.2333,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
85,86,113,0.34183,16.2876,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
86,86,114,0.346528,16.3372,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
87,87,114,0.350219,16.3726,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.9,12.92,8.90188,4.01812
88,87,114,0.354919,16.4058,0,44,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.9,12.92,8.90188,4.01812
89,87,114,0.359526,16.3552,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.2,12.92,8.94064,3.97936
90,87,114,0.364239,16.3986,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.2,12.92,8.94064,3.97936
91,88,114,0.368911,16.3192,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.6,12.92,8.99232,3.92768
92,88,114,0.373605,16.3027,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.6,12.92,8.99232,3.92768
93,88,113,0.378183,16.3569,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70,12.92,9.044,3.876
94,117,113,0.382838,16.4083,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70,12.92,9.044,3.876
95,117,114,0.387458,16.4502,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.3,12.93,9.08979,3.84021
96,117,114,0.39209,16.4952,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.3,12.93,9.08979,3.84021
97,117,115,0.396753,16.5375,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
98,118,116,0.401439,16.5724,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.1,12.93,9.06393,3.86607
99,91,117,0.406108,16.6087,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.8,12.92,9.01816,3.90184
100,92,117,0.409943,16.6376,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.8,12.92,9.01816,3.90184
101,85,116,0.414719,16.6627,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.4,12.92,8.96648,3.95352
102,85,116,0.419442,16.685,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.4,12.92,8.96648,3.95352
103,86,115,0.424214,16.7061,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.92,8.9148,4.0052
104,86,114,0.429077,16.705,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.92,8.9148,4.0052
105,86,114,0.433832,16.6663,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.92,8.87604,4.04396
106,86,115,0.438538,16.6977,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.92,8.87604,4.04396
107,86,115,0.442384,16.7219,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
108,86,115,0.447087,16.7186,0,45,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.5,12.92,8.8502,4.0698
109,86,115,0.451802,16.6199,0,41,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.92,8.83728,4.08272
110,86,114,0.456615,16.3817,0,16,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.92,8.83728,4.08272
111,86,114,0.4612,16.2722,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.92,8.83728,4.08272
112,0,112,0.465869,16.3246,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.93,8.84412,4.08588
113,118,111,0.470554,16.3766,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.3,12.93,8.83119,4.09881
114,121,111,0.475173,16.4197,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.3,12.93,8.83119,4.09881
115,122,110,0.479881,16.4607,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.1,12.93,8.80533,4.12467
116,86,111,0.484557,16.5026,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.1,12.93,8.80533,4.12467
117,86,112,0.488359,16.5339,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.1,12.92,8.79852,4.12148
118,87,112,0.492988,16.564,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.1,12.92,8.79852,4.12148
119,87,115,0.497731,16.5928,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.92,8.83728,4.08272
120,87,115,0.502529,16.62,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.92,8.83728,4.08272
121,87,115,0.507267,16.652,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.6,12.92,8.86312,4.05688
122,87,115,0.512113,16.6853,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.6,12.92,8.86312,4.05688
123,86,114,0.516852,16.709,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.92,8.87604,4.04396
124,86,113,0.521616,16.7285,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.92,8.87604,4.04396
125,86,113,0.52633,16.7334,0,43,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
126,86,112,0.530128,16.6618,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
127,86,112,0.534825,16.6815,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.2,12.93,8.94756,3.98244
128,87,112,0.539626,16.7115,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.2,12.93,8.94756,3.98244
129,87,113,0.544321,16.7315,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
130,87,113,0.549029,16.7578,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69,12.93,8.9217,4.0083
132,88,113,0.553745,16.7201,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.93,8.88291,4.04709
133,88,114,0.558512,16.6762,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.93,8.88291,4.04709
134,89,114,0.563243,16.7054,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.3,12.93,8.83119,4.09881
135,89,114,0.567956,16.7343,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.3,12.93,8.83119,4.09881
136,89,113,0.572694,16.7616,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.6,12.93,8.74068,4.18932
137,89,113,0.577449,16.7524,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.6,12.93,8.74068,4.18932
138,89,111,0.58217,16.6553,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67,12.93,8.6631,4.2669
139,89,110,0.586868,16.6547,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67,12.93,8.6631,4.2669
140,89,108,0.590618,16.6704,0,40,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.5,12.92,8.5918,4.3282
141,89,107,0.595344,16.6198,0,42,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.5,12.92,8.5918,4.3282
142,89,107,0.600011,16.4097,0,18,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.92,8.56596,4.35404
143,0,107,0.604641,16.3371,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.3,12.92,8.56596,4.35404
144,82,107,0.609253,16.3262,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.4,12.92,8.57888,4.34112
145,82,108,0.613894,16.3717,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.4,12.92,8.57888,4.34112
146,81,108,0.618495,16.4121,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67,12.92,8.6564,4.2636
147,82,108,0.623104,16.4498,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67,12.92,8.6564,4.2636
148,80,107,0.627769,16.4866,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
149,81,107,0.632415,16.5283,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
150,83,107,0.637142,16.5272,0,46,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.2,12.92,8.68224,4.23776
151,83,108,0.640879,16.559,0,52,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.2,12.92,8.68224,4.23776
152,86,109,0.645575,16.5945,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
153,86,110,0.650248,16.5144,0,34,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.3,12.92,8.69516,4.22484
154,86,111,0.654953,16.4769,0,45,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68,12.93,8.7924,4.1376
155,86,111,0.659597,16.4031,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68,12.93,8.7924,4.1376
156,90,112,0.664326,16.4303,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.93,8.88291,4.04709
157,87,112,0.668994,16.3927,0,38,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.7,12.93,8.88291,4.04709
158,87,112,0.673748,16.4053,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.3,12.94,8.96742,3.97258
159,87,112,0.678384,16.4438,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.9,12.94,9.04506,3.89494
160,89,112,0.683003,16.4796,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.9,12.94,9.04506,3.89494
161,89,112,0.687652,16.5133,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.9,12.94,9.04506,3.89494
162,89,112,0.691452,16.5392,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.95,9.0909,3.8591
163,89,112,0.696111,16.5691,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.95,9.0909,3.8591
164,89,113,0.700777,16.5597,0,46,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.95,9.0909,3.8591
165,89,113,0.705537,16.5718,0,52,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.2,12.95,9.0909,3.8591
166,87,113,0.710194,16.6099,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.3,12.95,9.10385,3.84615
167,87,113,0.714907,16.6355,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.3,12.95,9.10385,3.84615
168,89,113,0.71972,16.635,0,37,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.4,12.95,9.1168,3.8332
169,89,112,0.724489,16.5806,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.5,12.95,9.12975,3.82025
170,89,112,0.729184,16.6081,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.5,12.95,9.12975,3.82025
171,89,111,0.73299,16.629,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.5,12.95,9.12975,3.82025
172,89,111,0.737711,16.6535,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.4,12.95,9.1168,3.8332
173,90,110,0.742414,16.6763,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70.4,12.95,9.1168,3.8332
174,90,109,0.747175,16.7048,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,70,12.94,9.058,3.882
175,90,109,0.751897,16.7338,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.3,12.94,8.96742,3.97258
176,90,109,0.756627,16.761,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,69.3,12.94,8.96742,3.97258
177,91,109,0.761354,16.7817,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.8,12.94,8.90272,4.03728
178,91,109,0.766108,16.7984,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.8,12.94,8.90272,4.03728
179,95,109,0.770864,16.8151,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.93,8.84412,4.08588
180,89,109,0.77577,16.8379,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.93,8.84412,4.08588
181,92,109,0.779668,16.8549,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68.4,12.93,8.84412,4.08588
182,92,109,0.784575,16.83,0,31,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,68,12.93,8.7924,4.1376
183,92,109,0.789349,16.5745,0,31,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
184,92,109,0.794091,16.5971,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
185,90,109,0.798868,16.6239,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.92,8.66932,4.25068
186,90,109,0.803606,16.6488,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.92,8.66932,4.25068
187,89,110,0.808345,16.6769,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.92,8.66932,4.25068
188,89,111,0.813008,16.7007,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67,12.92,8.6564,4.2636
189,89,111,0.817764,16.7208,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.9,12.91,8.63679,4.27321
190,90,111,0.821605,16.738,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,66.9,12.91,8.63679,4.27321
191,90,109,0.826467,16.758,0,49,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.92,8.66932,4.25068
192,90,109,0.831197,16.7827,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.1,12.92,8.66932,4.25068
193,89,108,0.835937,16.8068,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
194,89,106,0.840669,16.8293,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
195,89,105,0.845419,16.8505,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
196,89,104,0.850289,16.8708,0,50,0,0.00000000,0.00000000,0,0,0,0,-255,0,0,0,0,67.4,12.92,8.70808,4.21192
