secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
63,91,0,0.522239,33.8294,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.5,12.74,2.8665,9.8735
64,90,0,0.531851,33.8543,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.5,12.74,2.8665,9.8735
65,91,0,0.541518,33.7894,0,273,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.74,2.87924,9.86076
66,91,0,0.549092,33.7401,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.74,2.87924,9.86076
67,90,0,0.558892,33.8059,0,302,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.5,12.74,2.8665,9.8735
68,92,0,0.568601,33.8785,0,310,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.5,12.74,2.8665,9.8735
69,93,0,0.578222,33.8895,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.4,12.73,2.85152,9.87848
70,92,0,0.587717,33.8355,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.4,12.73,2.85152,9.87848
71,89,0,0.597413,33.7367,0,269,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.4,12.73,2.85152,9.87848
72,89,0,0.607213,33.6785,0,307,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.1,12.74,2.94294,9.79706
73,90,0,0.616682,33.6828,0,264,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.74,3.01938,9.72062
74,89,0,0.626236,33.7113,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.74,3.01938,9.72062
75,91,0,0.635914,33.7312,0,286,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
76,90,0,0.643824,33.6892,0,255,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
77,88,0,0.653378,33.5894,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.74,3.10856,9.63144
78,90,0,0.663083,33.6594,0,304,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.74,3.10856,9.63144
79,89,0,0.672741,33.7049,0,265,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.1,12.74,3.19774,9.54226
80,88,0,0.682513,33.7443,0,319,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.1,12.74,3.19774,9.54226
81,89,0,0.692217,33.7761,0,305,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.4,12.74,3.23596,9.50404
82,91,0,0.699982,33.819,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.4,12.74,3.23596,9.50404
83,90,0,0.709759,33.6781,0,255,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.74,3.22322,9.51678
84,92,0,0.719426,33.7567,0,260,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.74,3.22322,9.51678
85,91,0,0.729102,33.6088,0,254,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.5,12.75,3.25125,9.49875
86,91,0,0.738709,33.5067,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.5,12.75,3.25125,9.49875
87,90,0,0.748453,33.5242,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.5,12.75,3.25125,9.49875
88,91,0,0.756034,33.5191,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.5,12.75,3.25125,9.49875
89,91,0,0.765468,33.5917,0,275,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.75,3.17475,9.57525
90,91,0,0.775122,33.5832,0,285,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.75,3.17475,9.57525
91,89,0,0.784748,33.5559,0,322,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.75,3.0855,9.6645
92,90,0,0.794525,33.6845,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.75,3.0855,9.6645
93,90,0,0.804053,33.6837,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.74,3.0576,9.6824
94,91,0,0.813558,33.8405,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.74,3.0576,9.6824
95,89,0,0.823105,33.8319,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
96,89,0,0.830821,33.8863,0,314,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
97,89,0,0.840497,33.848,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
98,90,0,0.850238,33.9363,0,256,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.74,3.04486,9.69514
99,89,0,0.859973,33.9204,0,320,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.75,3.0855,9.6645
100,89,0,0.870005,34.0326,0,296,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.75,3.0855,9.6645
101,88,0,0.879934,33.9092,0,310,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.75,3.1365,9.6135
102,89,0,0.887888,33.9505,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.75,3.1365,9.6135
103,89,0,0.897749,33.9578,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.75,3.162,9.588
104,89,0,0.90744,33.9809,0,296,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.75,3.162,9.588
105,90,0,0.91739,34.0053,0,298,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.2,12.75,3.213,9.537
106,89,0,0.926927,33.9641,0,269,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.2,12.75,3.213,9.537
107,89,0,0.93659,33.9402,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.2,12.75,3.213,9.537
108,90,0,0.946033,33.9714,0,306,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.2,12.75,3.213,9.537
109,89,0,0.954013,33.9818,0,285,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.6,12.75,3.264,9.486
110,89,0,0.963618,33.9654,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.6,12.75,3.264,9.486
111,89,0,0.973646,34.0145,0,305,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.75,3.32775,9.42225
112,86,0,0.983354,33.8957,0,247,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.75,3.32775,9.42225
113,87,0,0.993186,33.9127,0,312,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.2,12.76,3.34312,9.41688
114,89,0,1.00269,34.0488,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.2,12.76,3.34312,9.41688
115,89,0,1.0125,34.1062,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.8,12.75,3.2895,9.4605
116,88,0,1.0204,34.0945,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.8,12.75,3.2895,9.4605
117,90,0,1.03036,34.0841,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.76,3.27932,9.48068
118,90,0,1.0401,34.1048,0,309,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.76,3.27932,9.48068
119,89,0,1.04997,34.0579,0,274,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.4,12.76,3.24104,9.51896
120,89,0,1.05983,34.0439,0,303,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.4,12.76,3.24104,9.51896
121,88,0,1.06939,34.0955,0,304,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.75,3.14925,9.60075
122,89,0,1.07731,34.0989,0,296,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.75,3.14925,9.60075
124,88,0,1.08716,34.1307,0,305,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.75,3.14925,9.60075
125,89,0,1.09724,34.1842,0,296,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.75,3.14925,9.60075
126,89,0,1.10704,34.2283,0,325,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25,12.77,3.1925,9.5775
127,88,0,1.11716,34.2587,0,317,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.77,3.28189,9.48811
128,90,0,1.12492,34.2971,0,303,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.77,3.28189,9.48811
129,89,0,1.13488,34.2906,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.77,3.28189,9.48811
130,89,0,1.14482,34.255,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.4,12.77,3.37128,9.39872
131,89,0,1.15458,34.2291,0,299,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.4,12.77,3.37128,9.39872
132,88,0,1.16455,34.2249,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.77,3.39682,9.37318
133,89,0,1.17455,34.1918,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.77,3.39682,9.37318
134,90,0,1.18419,34.1714,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.77,3.39682,9.37318
135,90,0,1.19394,34.1427,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.9,12.77,3.43513,9.33487
136,89,0,1.20178,34.1139,0,308,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.9,12.77,3.43513,9.33487
137,88,0,1.21179,34.1219,0,315,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.9,12.77,3.43513,9.33487
138,89,0,1.22161,34.069,0,270,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.8,12.77,3.42236,9.34764
139,89,0,1.23156,34.0797,0,306,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.77,3.38405,9.38595
140,92,0,1.24125,34.1276,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.77,3.38405,9.38595
141,91,0,1.25088,34.0656,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27,12.78,3.4506,9.3294
142,89,0,1.26041,34.0184,0,317,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27,12.78,3.4506,9.3294
143,89,0,1.27004,34.0457,0,256,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.78,3.48894,9.29106
144,88,0,1.27768,33.9603,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.78,3.48894,9.29106
145,89,0,1.28724,34.0937,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.78,3.48894,9.29106
146,89,0,1.29691,34.0794,0,297,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.1,12.78,3.46338,9.31662
147,89,0,1.30651,34.0344,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.9,12.78,3.43782,9.34218
148,89,0,1.3162,34.0515,0,304,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.9,12.78,3.43782,9.34218
149,88,0,1.32586,34.0598,0,263,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.4,12.79,3.50446,9.28554
150,88,0,1.33575,33.9782,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.4,12.79,3.50446,9.28554
151,88,0,1.34577,34.0009,0,323,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.1,12.78,3.46338,9.31662
152,89,0,1.35552,34.1116,0,298,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.1,12.78,3.46338,9.31662
153,89,0,1.36517,34.1152,0,322,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.1,12.78,3.46338,9.31662
154,88,0,1.37315,34.1889,0,260,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.4,12.78,3.37392,9.40608
155,88,0,1.38294,34.137,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.78,3.39948,9.38052
156,89,0,1.39287,34.1675,0,305,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.78,3.39948,9.38052
157,89,0,1.40265,34.1763,0,296,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.2,12.78,3.34836,9.43164
158,88,0,1.41229,34.1565,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.2,12.78,3.34836,9.43164
159,89,0,1.42225,34.194,0,310,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.77,3.28189,9.48811
160,89,0,1.43053,34.1678,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.77,3.28189,9.48811
161,89,0,1.44028,34.1432,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.8,12.77,3.29466,9.47534
162,89,0,1.4499,34.164,0,314,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.8,12.77,3.29466,9.47534
163,90,0,1.45951,34.2225,0,306,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.77,3.33297,9.43703
164,90,0,1.46944,34.2339,0,306,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.77,3.33297,9.43703
165,91,0,1.47939,34.3112,0,302,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.77,3.33297,9.43703
166,91,0,1.48731,34.3201,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.7,12.78,3.28446,9.49554
167,90,0,1.49713,34.3044,0,295,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.78,3.33558,9.44442
168,90,0,1.50729,34.2723,0,277,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.78,3.33558,9.44442
169,89,0,1.51725,34.2009,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.78,3.31002,9.46998
170,89,0,1.52691,34.1438,0,277,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.78,3.31002,9.46998
171,87,0,1.53648,34.0482,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.6,12.79,3.27424,9.51576
172,89,0,1.54431,34.1067,0,319,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.6,12.79,3.27424,9.51576
173,88,0,1.55452,34.1793,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.79,3.17192,9.61808
174,89,0,1.56457,34.1203,0,320,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.79,3.17192,9.61808
175,89,0,1.5744,34.0983,0,262,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.3,12.79,3.10797,9.68203
176,88,0,1.58215,34.043,0,307,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.3,12.79,3.10797,9.68203
177,89,0,1.59175,34.0983,0,302,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.79,3.03123,9.75877
178,87,0,1.60184,34.1094,0,307,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.79,3.03123,9.75877
179,91,0,1.61191,34.1603,0,300,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.3,12.79,2.98007,9.80993
180,90,0,1.62177,34.1144,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.3,12.79,2.98007,9.80993
181,88,0,1.62961,34.055,0,274,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.1,12.79,2.95449,9.83551
182,88,0,1.63943,34.06,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.1,12.79,2.95449,9.83551
183,88,0,1.64918,34.0514,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.5,12.79,3.00565,9.78435
184,88,0,1.65878,34.1015,0,304,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.5,12.79,3.00565,9.78435
185,90,0,1.66831,34.2239,0,325,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.5,12.79,3.00565,9.78435
186,90,0,1.67831,34.2789,0,300,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.1,12.78,3.07998,9.70002
187,90,0,1.68859,34.2945,0,302,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.79,3.12076,9.66924
188,89,0,1.69868,34.2648,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.79,3.12076,9.66924
189,89,0,1.70658,34.2442,0,307,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.5,12.78,3.1311,9.6489
190,89,0,1.7165,34.2255,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.5,12.78,3.1311,9.6489
191,88,0,1.7263,34.2141,0,308,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.78,3.15666,9.62334
192,88,0,1.73626,34.251,0,303,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.78,3.15666,9.62334
193,89,0,1.74593,34.31,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.78,3.18222,9.59778
