secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
277,90,0,2.62688,35.3367,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
278,90,0,2.63683,35.3614,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
279,90,0,2.64684,35.3833,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
280,90,0,2.65681,35.3984,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15,13.09,1.9635,11.1265
281,89,0,2.66682,35.4129,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15,13.09,1.9635,11.1265
282,89,0,2.6768,35.4246,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.09,2.01586,11.0741
283,88,0,2.68677,35.4388,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.09,2.01586,11.0741
284,88,0,2.69678,35.4457,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.09,2.08131,11.0087
285,89,0,2.70479,35.454,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.09,2.08131,11.0087
286,90,0,2.71481,35.4742,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.09,2.08131,11.0087
287,91,0,2.7248,35.4884,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.09,2.08131,11.0087
288,90,0,2.7348,35.4902,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.8,13.09,2.06822,11.0218
289,91,0,2.74481,35.494,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.8,13.09,2.06822,11.0218
290,90,0,2.75483,35.4974,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.5,13.1,2.0305,11.0695
291,90,0,2.76486,35.4995,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.5,13.1,2.0305,11.0695
292,90,0,2.77488,35.5041,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.1,13.09,1.97659,11.1134
293,89,0,2.7849,35.5115,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.1,13.09,1.97659,11.1134
294,91,0,2.79492,35.5115,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
295,90,0,2.80494,35.5116,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
296,90,0,2.81495,35.5177,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
297,90,0,2.82495,35.5162,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
298,90,0,2.83301,35.5162,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
299,89,0,2.84301,35.5193,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
300,90,0,2.85304,35.521,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
301,90,0,2.86303,35.523,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
302,90,0,2.87305,35.5249,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.9,13.09,1.81951,11.2705
303,89,0,2.88308,35.5256,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
304,88,0,2.89312,35.5228,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
305,89,0,2.90314,35.5247,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
306,89,0,2.91318,35.5271,0,327,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
307,89,0,2.92321,35.5162,0,327,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.8,13.09,1.80642,11.2836
308,88,0,2.93318,35.5238,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.8,13.09,1.80642,11.2836
309,88,0,2.94322,35.5275,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.09,1.79333,11.2967
310,89,0,2.95322,35.5329,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.09,1.79333,11.2967
311,91,0,2.96126,35.5524,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
312,96,0,2.97129,35.5742,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
313,96,0,2.98131,35.5615,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
314,97,0,2.99136,35.5603,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.08,1.75272,11.3273
315,96,0,3.00138,35.556,0,326,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.3,13.08,1.87044,11.2096
316,96,0,3.01142,35.5418,0,326,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.3,13.08,1.87044,11.2096
317,94,0,3.02144,35.527,0,327,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.9,13.08,1.94892,11.1311
318,90,0,3.03148,35.5307,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.9,13.08,1.94892,11.1311
319,92,0,3.04148,35.5325,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.5,13.08,2.0274,11.0526
320,92,0,3.05153,35.5279,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.5,13.08,2.0274,11.0526
321,91,0,3.06154,35.5253,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,16.2,13.09,2.12058,10.9694
322,92,0,3.07156,35.5375,0,333,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,16.2,13.09,2.12058,10.9694
323,91,0,3.08158,35.537,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,16.2,13.09,2.12058,10.9694
324,91,0,3.08962,35.5298,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,16.3,13.09,2.13367,10.9563
325,91,0,3.09963,35.5387,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.09,1.98968,11.1003
326,91,0,3.10966,35.5394,0,333,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.09,1.98968,11.1003
327,92,0,3.11973,35.5534,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
328,93,0,3.12973,35.535,0,327,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
329,92,0,3.13973,35.5246,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
330,90,0,3.14976,35.5174,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.7,13.1,2.0567,11.0433
331,88,0,3.15978,35.5164,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.7,13.1,2.0567,11.0433
332,87,0,3.1698,35.5265,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.1,1.9912,11.1088
333,88,0,3.17981,35.5278,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.1,1.9912,11.1088
334,89,0,3.18987,35.5336,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.7,13.09,2.05513,11.0349
335,91,0,3.19989,35.5435,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.1,2.0829,11.0171
336,91,0,3.2099,35.5446,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.9,13.1,2.0829,11.0171
337,91,0,3.21794,35.5366,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
338,90,0,3.22798,35.5397,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
339,89,0,3.23799,35.5404,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.4,13.1,2.0174,11.0826
340,91,0,3.24799,35.5354,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.9,13.1,1.9519,11.1481
341,90,0,3.25805,35.5337,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.8,13.1,2.0698,11.0302
342,90,0,3.26804,35.5365,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.8,13.1,2.0698,11.0302
343,90,0,3.27807,35.5368,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.1,1.9912,11.1088
344,90,0,3.2881,35.5392,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.2,13.1,1.9912,11.1088
345,90,0,3.29811,35.5384,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.09,2.00277,11.0872
346,90,0,3.30818,35.5428,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.09,2.00277,11.0872
347,90,0,3.31819,35.5418,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.09,2.00277,11.0872
348,88,0,3.32823,35.5371,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.1,2.0043,11.0957
349,89,0,3.33825,35.5329,0,327,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.1,13.09,1.97659,11.1134
350,89,0,3.34624,35.5256,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.1,13.09,1.97659,11.1134
351,88,0,3.35627,35.5294,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
352,88,0,3.3663,35.5301,0,330,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
353,88,0,3.37635,35.5319,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
354,87,0,3.38634,35.5266,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
355,88,0,3.39636,35.5242,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
356,88,0,3.40639,35.5356,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
357,89,0,3.41641,35.5369,0,331,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
358,88,0,3.42643,35.5406,0,329,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
359,91,0,3.43645,35.541,0,332,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
360,91,0,3.44651,35.5683,0,333,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
361,93,0,3.45652,35.5563,0,328,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
362,92,0,3.46659,35.5787,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
363,91,0,3.4746,35.6029,0,336,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
364,89,0,3.48465,35.634,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
365,90,0,3.4947,35.6718,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
366,90,0,3.50476,35.6952,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
367,90,0,3.51486,35.7205,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
368,90,0,3.52495,35.7472,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
369,89,0,3.53501,35.7664,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
370,91,0,3.5451,35.7807,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.08,1.77888,11.3011
371,90,0,3.55519,35.7905,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
372,89,0,3.56531,35.8105,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
373,90,0,3.57542,35.819,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.08,1.79196,11.288
374,89,0,3.58553,35.8349,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.9,13.08,1.81812,11.2619
375,90,0,3.59565,35.8532,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
376,91,0,3.60372,35.8549,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
377,91,0,3.61386,35.8628,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
378,90,0,3.62398,35.8683,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
379,89,0,3.63408,35.8703,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.2,13.09,1.85878,11.2312
380,89,0,3.64418,35.8737,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
381,89,0,3.65432,35.8745,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
382,88,0,3.66443,35.882,0,342,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.09,1.84569,11.2443
383,89,0,3.67457,35.9015,0,342,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.09,1.79333,11.2967
384,89,0,3.6847,35.8964,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.09,1.79333,11.2967
385,89,0,3.69483,35.8881,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
386,89,0,3.70497,35.8808,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
387,89,0,3.71506,35.8743,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
388,89,0,3.72521,35.8713,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
389,87,0,3.73329,35.8794,0,343,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.09,1.78024,11.3098
390,87,0,3.74339,35.8952,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.09,1.78024,11.3098
391,89,0,3.75354,35.8962,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.1,1.7554,11.3446
392,89,0,3.76365,35.8988,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.1,1.7554,11.3446
393,89,0,3.77377,35.9008,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.1,1.7423,11.3577
394,89,0,3.78392,35.9051,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.1,1.7423,11.3577
395,89,0,3.79406,35.9081,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.1,1.7423,11.3577
396,89,0,3.80416,35.9115,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.9,13.1,1.8209,11.2791
397,89,0,3.81431,35.9132,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.11,1.79607,11.3139
398,88,0,3.82443,35.905,0,336,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.11,1.79607,11.3139
399,87,0,3.83459,35.9079,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.1,1.7947,11.3053
400,90,0,3.84469,35.9056,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.7,13.1,1.7947,11.3053
401,89,0,3.85483,35.9074,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.8,13.1,1.8078,11.2922
402,90,0,3.86294,35.9188,0,346,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.8,13.1,1.8078,11.2922
403,90,0,3.87309,35.9451,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.1,1.834,11.266
404,94,0,3.88323,35.9364,0,336,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.1,1.834,11.266
405,94,0,3.89336,35.9223,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.1,1.7554,11.3446
406,92,0,3.90346,35.9159,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.1,1.7554,11.3446
407,91,0,3.91362,35.912,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.09,1.78024,11.3098
408,90,0,3.92373,35.9064,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.09,1.78024,11.3098
409,88,0,3.93386,35.9106,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
410,90,0,3.944,35.911,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.09,1.76715,11.3228
411,90,0,3.95413,35.9117,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.09,1.75406,11.3359
412,90,0,3.96427,35.9147,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.09,1.75406,11.3359
413,90,0,3.97441,35.9139,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.4,13.09,1.75406,11.3359
414,88,0,3.98456,35.9183,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.3,13.09,1.74097,11.349
415,88,0,3.99264,35.9211,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.1,1.7685,11.3315
416,90,0,4.00276,35.9274,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.1,1.7685,11.3315
417,90,0,4.01291,35.9234,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.1,1.7292,11.3708
418,90,0,4.02306,35.9207,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.2,13.1,1.7292,11.3708
419,90,0,4.03318,35.9113,0,336,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.1,1.7161,11.3839
420,87,0,4.04331,35.8984,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.1,13.1,1.7161,11.3839
421,87,0,4.05344,35.9062,0,342,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.8,13.1,1.6768,11.4232
422,87,0,4.06355,35.9146,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.8,13.1,1.6768,11.4232
423,88,0,4.0737,35.9203,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.7,13.1,1.6637,11.4363
424,88,0,4.08383,35.9224,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.7,13.1,1.6637,11.4363
425,89,0,4.09397,35.9242,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.2,13.1,1.5982,11.5018
426,89,0,4.10411,35.9237,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.2,13.1,1.5982,11.5018
427,89,0,4.11424,35.9227,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.2,13.1,1.5982,11.5018
428,89,0,4.12233,35.9207,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.1,1.5851,11.5149
429,88,0,4.13249,35.9109,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.1,1.5851,11.5149
430,89,0,4.14261,35.9155,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.1,13.1,1.5851,11.5149
431,89,0,4.15272,35.9136,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.4,13.1,1.6244,11.4756
432,90,0,4.16285,35.9156,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,12.4,13.1,1.6244,11.4756
433,89,0,4.17301,35.9152,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.1,1.703,11.397
434,88,0,4.18312,35.9143,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13,13.1,1.703,11.397
435,88,0,4.19325,35.9066,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.1,1.7816,11.3184
436,88,0,4.20339,35.913,0,344,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.1,1.7816,11.3184
437,87,0,4.21354,35.9229,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.1,1.8471,11.2529
438,88,0,4.22366,35.9247,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.1,1.8471,11.2529
439,89,0,4.23379,35.9321,0,344,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
440,88,0,4.24394,35.9418,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
441,91,0,4.25204,35.9379,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15,13.1,1.965,11.135
442,91,0,4.26219,35.9288,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15,13.1,1.965,11.135
443,90,0,4.27234,35.9251,0,339,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.5,13.1,1.8995,11.2005
444,88,0,4.28244,35.9205,0,337,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.5,13.1,1.8995,11.2005
445,88,0,4.29258,35.9096,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.1,1.8471,11.2529
446,88,0,4.30274,35.9265,0,344,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.1,13.1,1.8471,11.2529
447,89,0,4.31286,35.9333,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.1,1.7685,11.3315
448,91,0,4.32302,35.935,0,338,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.5,13.1,1.7685,11.3315
449,90,0,4.33313,35.9294,0,340,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.1,1.7816,11.3184
450,91,0,4.34326,35.9275,0,341,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.1,1.7816,11.3184
451,91,0,4.35341,35.9415,0,348,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.6,13.1,1.7816,11.3184
452,92,0,4.36355,35.9811,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,13.8,13.09,1.80642,11.2836
453,95,0,4.37371,36.0123,0,349,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
454,95,0,4.38183,36.033,0,348,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14,13.09,1.8326,11.2574
455,95,0,4.392,36.0596,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
456,92,0,4.40219,36.0854,0,348,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.09,1.91114,11.1789
457,92,0,4.41238,36.1085,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.1,2.0043,11.0957
458,91,0,4.42255,36.1331,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,15.3,13.1,2.0043,11.0957
459,92,0,4.43275,36.1523,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.8,13.1,1.9388,11.1612
460,91,0,4.44297,36.1666,0,348,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.8,13.1,1.9388,11.1612
461,91,0,4.45315,36.1719,0,347,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.9,13.1,1.9519,11.1481
462,90,0,4.46336,36.1832,0,349,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.9,13.1,1.9519,11.1481
463,89,0,4.47357,36.1928,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.8,13.1,1.9388,11.1612
464,89,0,4.48378,36.2194,0,353,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.8,13.1,1.9388,11.1612
465,89,0,4.49401,36.2289,0,350,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
466,91,0,4.50424,36.2393,0,351,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
467,90,0,4.5124,36.2445,0,349,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
468,90,0,4.52264,36.2482,0,349,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.6,13.1,1.9126,11.1874
469,90,0,4.53287,36.2467,0,346,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.5,13.1,1.8995,11.2005
470,89,0,4.54311,36.2403,0,349,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,14.5,13.1,1.8995,11.2005
