secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
21,86,132,0.113633,30.2268,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,39.2,12.81,5.02152,7.78848
22,87,133,0.122211,30.5777,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,39.2,12.81,5.02152,7.78848
23,88,134,0.130905,30.8959,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,34.2,12.82,4.38444,8.43556
24,88,134,0.139642,31.1712,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,34.2,12.82,4.38444,8.43556
25,87,136,0.146728,31.3687,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,30.8,12.83,3.95164,8.87836
26,87,137,0.155575,31.5928,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.8,12.84,3.56952,9.27048
27,87,137,0.16455,31.8009,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.8,12.84,3.56952,9.27048
28,87,138,0.173527,31.9759,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.8,12.84,3.56952,9.27048
29,87,139,0.182608,32.1408,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.3,12.84,3.37692,9.46308
30,87,141,0.191652,32.2888,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.83,3.24599,9.58401
31,87,142,0.200778,32.425,0,282,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.83,3.24599,9.58401
32,89,141,0.209963,32.5402,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
33,88,143,0.219158,32.6409,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
34,88,144,0.228359,32.7345,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.84,3.13296,9.70704
35,88,144,0.237626,32.8142,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.84,3.13296,9.70704
36,87,145,0.246879,32.8884,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.84,3.24852,9.59148
37,88,146,0.256196,32.9496,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.84,3.24852,9.59148
38,88,146,0.263628,32.9961,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
39,87,147,0.272949,33.0561,0,282,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
40,88,147,0.282277,33.1181,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
41,88,148,0.291615,33.167,0,277,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.84,3.15864,9.68136
42,90,148,0.30099,33.1869,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.3,12.83,3.11769,9.71231
43,89,149,0.310332,33.2164,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.3,12.83,3.11769,9.71231
44,89,150,0.319711,33.2299,0,275,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.83,3.06637,9.76363
45,87,150,0.32911,33.2462,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.9,12.83,3.06637,9.76363
46,86,150,0.338473,33.2816,0,282,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.83,3.0792,9.7508
47,88,151,0.347878,33.3079,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.83,3.0792,9.7508
48,87,152,0.357265,33.3235,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.83,3.15618,9.67382
49,87,152,0.366668,33.3431,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.83,3.15618,9.67382
50,87,153,0.376083,33.3591,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.83,3.15618,9.67382
51,87,153,0.383605,33.3671,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.8,12.84,3.18432,9.65568
52,87,154,0.393054,33.376,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.84,3.19716,9.64284
53,87,154,0.402467,33.3895,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.84,3.19716,9.64284
54,87,154,0.411892,33.3977,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.84,3.19716,9.64284
55,87,154,0.421298,33.4098,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.4,12.84,3.26136,9.57864
56,87,155,0.430744,33.4181,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.85,3.1354,9.7146
57,86,155,0.440148,33.4143,0,276,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.4,12.85,3.1354,9.7146
58,85,155,0.449565,33.4149,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.85,3.04545,9.80455
59,85,155,0.459022,33.4285,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.85,3.04545,9.80455
60,85,154,0.468419,33.4368,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.8,12.85,2.9298,9.9202
61,86,155,0.477873,33.4437,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.8,12.85,2.9298,9.9202
62,85,154,0.487326,33.4545,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.4,12.85,2.8784,9.9716
63,87,154,0.49675,33.4608,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.4,12.85,2.8784,9.9716
64,87,156,0.5043,33.4605,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.8,12.85,2.8013,10.0487
65,88,155,0.513746,33.4772,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.8,12.85,2.8013,10.0487
66,90,155,0.523183,33.4875,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.8,12.85,2.8013,10.0487
67,89,156,0.532639,33.4763,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22,12.85,2.827,10.023
68,88,156,0.542061,33.48,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.9,12.85,2.81415,10.0358
69,88,156,0.551543,33.4874,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.9,12.85,2.81415,10.0358
70,88,156,0.56097,33.494,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.85,2.9041,9.9459
71,88,158,0.570417,33.4999,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.85,2.9041,9.9459
72,88,158,0.579873,33.5037,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.9,12.86,2.94494,9.91506
73,84,158,0.58933,33.4975,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.9,12.86,2.94494,9.91506
74,85,158,0.598756,33.4979,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.5,12.86,3.0221,9.8379
75,85,158,0.608246,33.4925,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.5,12.86,3.0221,9.8379
76,83,159,0.617659,33.4934,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.86,3.06068,9.79932
77,83,159,0.625253,33.4969,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.86,3.06068,9.79932
78,86,159,0.634699,33.5123,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.86,3.06068,9.79932
79,86,159,0.64414,33.5189,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.5,12.86,3.1507,9.7093
80,85,159,0.653585,33.5039,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.86,3.16356,9.69644
81,85,160,0.66304,33.4991,0,281,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.86,3.16356,9.69644
82,84,159,0.672494,33.4987,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.6,12.86,3.16356,9.69644
83,85,160,0.68194,33.4948,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.1,12.86,3.09926,9.76074
84,85,161,0.691397,33.4937,0,280,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.86,3.0864,9.7736
85,85,160,0.700833,33.4879,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24,12.86,3.0864,9.7736
86,83,161,0.710305,33.4841,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.86,3.06068,9.79932
87,81,161,0.719759,33.4775,0,278,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.86,3.06068,9.79932
88,81,161,0.729187,33.4858,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.86,3.04782,9.81218
89,81,161,0.738615,33.5038,0,283,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.86,3.04782,9.81218
90,84,158,0.746177,33.5029,0,279,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.7,12.86,3.04782,9.81218
91,86,157,0.755637,33.4873,0,277,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.6,12.85,3.0326,9.8174
92,84,157,0.765088,33.4975,0,284,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.6,12.86,3.03496,9.82504
93,84,157,0.77454,33.5297,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.6,12.86,3.03496,9.82504
94,84,157,0.784009,33.5748,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.3,12.86,2.99638,9.86362
95,84,157,0.793471,33.6099,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.3,12.86,2.99638,9.86362
96,85,157,0.802959,33.6495,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.2,12.87,2.98584,9.88416
97,85,160,0.812469,33.6888,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.2,12.87,2.98584,9.88416
98,87,161,0.821978,33.7095,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.87,2.90862,9.96138
99,88,161,0.831477,33.7428,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.6,12.87,2.90862,9.96138
100,89,162,0.841028,33.7639,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.8,12.87,2.80566,10.0643
101,89,162,0.850544,33.7686,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.8,12.87,2.80566,10.0643
102,87,162,0.860071,33.783,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.9,12.87,2.81853,10.0515
103,88,163,0.867683,33.8,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,21.9,12.87,2.81853,10.0515
104,90,164,0.877239,33.8184,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.1,12.86,2.84206,10.0179
105,91,164,0.886801,33.8356,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.1,12.86,2.84206,10.0179
106,90,165,0.896318,33.8357,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.3,12.86,2.86778,9.99222
107,88,165,0.905894,33.8438,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.3,12.86,2.86778,9.99222
108,88,165,0.915413,33.8503,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.3,12.86,2.86778,9.99222
109,89,165,0.92499,33.8567,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,22.8,12.86,2.93208,9.92792
110,89,166,0.934545,33.863,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.87,3.06306,9.80694
111,90,167,0.944098,33.88,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,23.8,12.87,3.06306,9.80694
112,90,167,0.953659,33.8853,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.87,3.11454,9.75546
113,90,167,0.963217,33.8823,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.87,3.11454,9.75546
114,90,167,0.972781,33.8867,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.2,12.87,3.11454,9.75546
115,89,168,0.982317,33.8909,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.87,3.17889,9.69111
116,90,168,0.989956,33.8863,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.7,12.87,3.17889,9.69111
117,87,169,0.999521,33.8888,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.87,3.20463,9.66537
118,87,170,1.00911,33.8933,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.87,3.20463,9.66537
119,89,169,1.01865,33.8903,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,24.9,12.87,3.20463,9.66537
120,88,169,1.02822,33.8915,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.86,3.25358,9.60642
121,88,170,1.03777,33.8989,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.3,12.86,3.25358,9.60642
122,88,170,1.04732,33.9003,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.86,3.33074,9.52926
123,87,170,1.05689,33.8948,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.86,3.33074,9.52926
124,86,170,1.06647,33.8913,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.3,12.86,3.38218,9.47782
125,86,170,1.07605,33.8976,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.3,12.86,3.38218,9.47782
126,87,170,1.08557,33.9061,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.87,3.41055,9.45945
127,87,171,1.09514,33.9078,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.87,3.41055,9.45945
128,87,171,1.10472,33.9089,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.87,3.51351,9.35649
129,88,170,1.11237,33.9172,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.87,3.51351,9.35649
130,89,171,1.12195,33.9227,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27,12.87,3.4749,9.3951
131,89,170,1.1315,33.9216,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27,12.87,3.4749,9.3951
132,88,170,1.14107,33.9217,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.87,3.41055,9.45945
133,89,171,1.15069,33.916,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.87,3.41055,9.45945
134,88,170,1.16022,33.9085,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.5,12.87,3.41055,9.45945
135,87,170,1.16978,33.9052,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.2,12.85,3.3667,9.4833
136,86,170,1.17935,33.9061,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.4,12.85,3.3924,9.4576
137,86,172,1.18891,33.918,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.4,12.85,3.3924,9.4576
138,88,170,1.1985,33.922,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.85,3.32815,9.52185
139,88,171,1.20806,33.921,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,25.9,12.85,3.32815,9.52185
140,88,172,1.21763,33.9179,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.85,3.35385,9.49615
141,88,172,1.2272,33.9151,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.85,3.35385,9.49615
142,87,171,1.23484,33.9163,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.1,12.85,3.35385,9.49615
143,87,171,1.24443,33.9201,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,26.6,12.85,3.4181,9.4319
144,88,172,1.25401,33.9269,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.2,12.87,3.50064,9.36936
145,89,172,1.26355,33.9321,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.2,12.87,3.50064,9.36936
146,90,172,1.27312,33.9193,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.87,3.51351,9.35649
147,88,172,1.2827,33.9142,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.3,12.87,3.51351,9.35649
148,85,172,1.29227,33.9183,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.9,12.87,3.59073,9.27927
149,87,172,1.30182,33.9144,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.9,12.87,3.59073,9.27927
150,86,172,1.31142,33.9074,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.8,12.86,3.70368,9.15632
151,85,172,1.32098,33.9094,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.8,12.86,3.70368,9.15632
152,85,172,1.33054,33.9121,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
153,85,172,1.34009,33.9229,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
154,88,172,1.34971,33.9226,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
155,88,172,1.35732,33.9214,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
156,88,172,1.36692,33.9223,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
157,86,172,1.37647,33.9176,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
158,86,172,1.38605,33.9185,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.6,12.87,3.68082,9.18918
159,85,173,1.39563,33.9115,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.2,12.88,3.63216,9.24784
160,85,172,1.40516,33.9103,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.8,12.88,3.58064,9.29936
161,85,172,1.41473,33.9082,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.8,12.88,3.58064,9.29936
162,85,173,1.42433,33.9067,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.9,12.89,3.59631,9.29369
163,84,173,1.43389,33.9192,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,27.9,12.89,3.59631,9.29369
164,88,173,1.44345,33.9286,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.2,12.89,3.63498,9.25502
165,87,173,1.45301,33.9181,0,287,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.2,12.89,3.63498,9.25502
166,87,173,1.46259,33.9098,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.89,3.62209,9.26791
167,86,173,1.47216,33.9143,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.89,3.62209,9.26791
168,86,173,1.47982,33.9123,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.89,3.62209,9.26791
169,86,173,1.48939,33.9139,0,293,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.3,12.88,3.64504,9.23496
170,87,173,1.49894,33.92,0,288,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.3,12.88,3.64504,9.23496
171,88,172,1.50853,33.9192,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.3,12.88,3.64504,9.23496
172,88,172,1.51807,33.9149,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.2,12.87,3.62934,9.24066
173,86,173,1.52766,33.9151,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.2,12.87,3.62934,9.24066
174,86,172,1.5372,33.9121,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.87,3.61647,9.25353
175,86,174,1.54677,33.9117,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.87,3.61647,9.25353
176,86,174,1.55636,33.9179,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.1,12.87,3.61647,9.25353
177,87,174,1.56593,33.9215,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,28.5,12.87,3.66795,9.20205
178,87,174,1.57552,33.9248,0,291,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.1,12.87,3.74517,9.12483
179,88,175,1.58505,33.9258,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.1,12.87,3.74517,9.12483
180,88,174,1.59463,33.923,0,289,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.1,12.87,3.74517,9.12483
181,88,174,1.60229,33.9217,0,290,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.8,12.87,3.83526,9.03474
182,88,175,1.61185,33.9278,0,292,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,30.3,12.86,3.89658,8.96342
183,86,175,1.62144,33.9496,0,297,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,30.3,12.86,3.89658,8.96342
184,87,175,1.63104,33.9831,0,299,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,30.3,12.86,3.89658,8.96342
185,87,175,1.6406,34.02,0,301,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,30.2,12.87,3.88674,8.98326
186,87,175,1.65024,34.0604,0,299,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.8,12.87,3.83526,9.03474
187,87,175,1.65982,34.0884,0,300,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.8,12.87,3.83526,9.03474
188,87,175,1.66946,34.1179,0,299,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.5,12.88,3.7996,9.0804
189,86,175,1.67907,34.135,0,298,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.5,12.88,3.7996,9.0804
190,87,175,1.6887,34.1513,0,299,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.2,12.88,3.76096,9.11904
191,85,175,1.69835,34.1648,0,298,0,0.00000000,0.00000000,0,0,-255,0,-255,0,0,0,0,29.2,12.88,3.76096,9.11904
